gene,log2FoldChange,stat,pvalue,padj
ENSG00000269590,0.0,1.0,0.0,1.0
ENSG00000269547,0.0,1.0,0.0,1.0
ENSG00000267629,0.0,1.0,0.0,1.0
ENSG00000229965,0.0,1.0,0.0,1.0
ENSG00000230204,0.0,1.0,0.0,1.0
ENSG00000230202,0.0,1.0,0.0,1.0
ENSG00000230183,0.0,1.0,0.0,1.0
ENSG00000230133,0.0,1.0,0.0,1.0
ENSG00000231234,0.0,1.0,0.0,1.0
ENSG00000279409,0.0,1.0,0.0,1.0
ENSG00000279407,0.0,1.0,0.0,1.0
ENSG00000277386,0.0,1.0,0.0,1.0
ENSG00000261934,0.0,1.0,0.0,1.0
ENSG00000187664,0.0,1.0,0.0,1.0
ENSG00000271964,0.0,1.0,0.0,1.0
ENSG00000271949,0.0,1.0,0.0,1.0
ENSG00000279970,0.0,1.0,0.0,1.0
ENSG00000288965,0.0,1.0,0.0,1.0
ENSG00000254979,0.0,1.0,0.0,1.0
ENSG00000254978,0.0,1.0,0.0,1.0
ENSG00000269502,0.0,1.0,0.0,1.0
ENSG00000269476,0.0,1.0,0.0,1.0
ENSG00000269427,0.0,1.0,0.0,1.0
ENSG00000254612,0.0,1.0,0.0,1.0
ENSG00000254609,0.0,1.0,0.0,1.0
ENSG00000231125,0.0,1.0,0.0,1.0
ENSG00000231120,0.0,1.0,0.0,1.0
ENSG00000231043,0.0,1.0,0.0,1.0
ENSG00000115657,0.0,1.0,0.0,1.0
ENSG00000230806,0.0,1.0,0.0,1.0
ENSG00000230037,0.0,1.0,0.0,1.0
ENSG00000229994,0.0,1.0,0.0,1.0
ENSG00000230330,0.0,1.0,0.0,1.0
ENSG00000213542,0.0,1.0,0.0,1.0
ENSG00000289722,0.0,1.0,0.0,1.0
ENSG00000254936,0.0,1.0,0.0,1.0
ENSG00000277558,0.0,1.0,0.0,1.0
ENSG00000277476,0.0,1.0,0.0,1.0
ENSG00000277436,0.0,1.0,0.0,1.0
ENSG00000277422,0.0,1.0,0.0,1.0
ENSG00000280018,0.0,1.0,0.0,1.0
ENSG00000278600,0.0,1.0,0.0,1.0
ENSG00000278599,0.0,1.0,0.0,1.0
ENSG00000267583,0.0,1.0,0.0,1.0
ENSG00000267508,0.0,1.0,0.0,1.0
ENSG00000267504,0.0,1.0,0.0,1.0
ENSG00000205307,0.0,1.0,0.0,1.0
ENSG00000267673,0.0,1.0,0.0,1.0
ENSG00000278784,0.0,1.0,0.0,1.0
ENSG00000278774,0.0,1.0,0.0,1.0
ENSG00000278761,0.0,1.0,0.0,1.0
ENSG00000278730,0.0,1.0,0.0,1.0
ENSG00000241494,0.0,1.0,0.0,1.0
ENSG00000242419,0.0,1.0,0.0,1.0
ENSG00000242338,0.0,1.0,0.0,1.0
ENSG00000241484,0.0,1.0,0.0,1.0
ENSG00000187479,0.0,1.0,0.0,1.0
ENSG00000254779,0.0,1.0,0.0,1.0
ENSG00000130052,0.0,1.0,0.0,1.0
ENSG00000230457,0.0,1.0,0.0,1.0
ENSG00000230417,0.0,1.0,0.0,1.0
ENSG00000230409,0.0,1.0,0.0,1.0
ENSG00000129596,0.0,1.0,0.0,1.0
ENSG00000277299,0.0,1.0,0.0,1.0
ENSG00000277288,0.0,1.0,0.0,1.0
ENSG00000187838,0.0,1.0,0.0,1.0
ENSG00000187536,0.0,1.0,0.0,1.0
ENSG00000277561,0.0,1.0,0.0,1.0
ENSG00000289209,0.0,1.0,0.0,1.0
ENSG00000289208,0.0,1.0,0.0,1.0
ENSG00000289204,0.0,1.0,0.0,1.0
ENSG00000254685,0.0,1.0,0.0,1.0
ENSG00000213609,0.0,1.0,0.0,1.0
ENSG00000129965,0.0,1.0,0.0,1.0
ENSG00000269176,0.0,1.0,0.0,1.0
ENSG00000267645,0.0,1.0,0.0,1.0
ENSG00000267632,0.0,1.0,0.0,1.0
ENSG00000235859,0.0,1.0,0.0,1.0
ENSG00000145002,0.0,1.0,0.0,1.0
ENSG00000285064,0.0,1.0,0.0,1.0
ENSG00000215006,0.0,1.0,0.0,1.0
ENSG00000205084,0.0,1.0,0.0,1.0
ENSG00000287467,0.0,1.0,0.0,1.0
ENSG00000241520,0.0,1.0,0.0,1.0
ENSG00000254656,0.0,1.0,0.0,1.0
ENSG00000254598,0.0,1.0,0.0,1.0
ENSG00000230732,0.0,1.0,0.0,1.0
ENSG00000289171,0.0,1.0,0.0,1.0
ENSG00000230979,0.0,1.0,0.0,1.0
ENSG00000285437,0.0,1.0,0.0,1.0
ENSG00000290021,0.0,1.0,0.0,1.0
ENSG00000290018,0.0,1.0,0.0,1.0
ENSG00000285596,0.0,1.0,0.0,1.0
ENSG00000285583,0.0,1.0,0.0,1.0
ENSG00000130383,0.0,1.0,0.0,1.0
ENSG00000214975,0.0,1.0,0.0,1.0
ENSG00000254641,0.0,1.0,0.0,1.0
ENSG00000254634,0.0,1.0,0.0,1.0
ENSG00000230383,0.0,1.0,0.0,1.0
ENSG00000230587,0.0,1.0,0.0,1.0
ENSG00000288393,0.0,1.0,0.0,1.0
ENSG00000214967,0.0,1.0,0.0,1.0
ENSG00000236031,0.0,1.0,0.0,1.0
ENSG00000269242,0.0,1.0,0.0,1.0
ENSG00000214837,0.0,1.0,0.0,1.0
ENSG00000241570,0.0,1.0,0.0,1.0
ENSG00000214485,0.0,1.0,0.0,1.0
ENSG00000242060,0.0,1.0,0.0,1.0
ENSG00000285547,0.0,1.0,0.0,1.0
ENSG00000261288,0.0,1.0,0.0,1.0
ENSG00000254536,0.0,1.0,0.0,1.0
ENSG00000277918,0.0,1.0,0.0,1.0
ENSG00000277903,0.0,1.0,0.0,1.0
ENSG00000154620,0.0,1.0,0.0,1.0
ENSG00000254676,0.0,1.0,0.0,1.0
ENSG00000139187,0.0,1.0,0.0,1.0
ENSG00000241627,0.0,1.0,0.0,1.0
ENSG00000241612,0.0,1.0,0.0,1.0
ENSG00000241596,0.0,1.0,0.0,1.0
ENSG00000277947,0.0,1.0,0.0,1.0
ENSG00000241720,0.0,1.0,0.0,1.0
ENSG00000261279,0.0,1.0,0.0,1.0
ENSG00000241728,0.0,1.0,0.0,1.0
ENSG00000242220,0.0,1.0,0.0,1.0
ENSG00000280798,0.0,1.0,0.0,1.0
ENSG00000280710,0.0,1.0,0.0,1.0
ENSG00000289627,0.0,1.0,0.0,1.0
ENSG00000187172,0.0,1.0,0.0,1.0
ENSG00000277400,0.0,1.0,0.0,1.0
ENSG00000261116,0.0,1.0,0.0,1.0
ENSG00000089505,0.0,1.0,0.0,1.0
ENSG00000287051,0.0,1.0,0.0,1.0
ENSG00000231856,-0.00049589423,1.0,0.050685365,0.9996043336678091
ENSG00000134853,-0.00054097554,1.0,0.985693,0.9995683640046089
ENSG00000198826,-0.00056351617,1.0,0.40015027,0.9995503791733333
ENSG00000188620,-0.0005747865,1.0,0.40015027,0.9995413867577806
ENSG00000179284,-0.0005747865,1.0,0.40015027,0.9995413867577806
ENSG00000166402,-0.0005747865,1.0,0.2073602,0.9995413867577806
ENSG00000180354,-0.0005747865,1.0,0.2073602,0.9995413867577806
ENSG00000234881,-0.0005747865,1.0,0.2073602,0.9995413867577806
ENSG00000117643,-0.0005747865,1.0,0.2073602,0.9995413867577806
ENSG00000102038,-0.0005747865,1.0,0.2073602,0.9995413867577806
ENSG00000229010,-0.0005747865,1.0,0.2073602,0.9995413867577806
ENSG00000235370,-0.0005747865,1.0,0.2073602,0.9995413867577806
ENSG00000124602,-0.0005747865,1.0,0.2073602,0.9995413867577806
ENSG00000274363,-0.0005747865,1.0,0.2073602,0.9995413867577806
ENSG00000238260,-0.0005747865,1.0,0.2073602,0.9995413867577806
ENSG00000273372,-0.0005747865,1.0,0.2073602,0.9995413867577806
ENSG00000181754,-0.0005747865,1.0,0.2073602,0.9995413867577806
ENSG00000104343,-0.0005747865,1.0,0.2073602,0.9995413867577806
ENSG00000007237,-0.0005747865,1.0,0.2073602,0.9995413867577806
ENSG00000260545,-0.0005747865,1.0,0.2073602,0.9995413867577806
ENSG00000236360,-0.0005747865,1.0,0.2073602,0.9995413867577806
ENSG00000139344,-0.0005747865,1.0,0.40015027,0.9995413867577806
ENSG00000289694,-0.0005747865,1.0,0.7223684,0.9995413867577806
ENSG00000227573,-0.0005747865,1.0,0.2073602,0.9995413867577806
ENSG00000271314,-0.0005747865,1.0,0.2073602,0.9995413867577806
ENSG00000252149,-0.0005747865,1.0,0.2073602,0.9995413867577806
ENSG00000177453,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000272829,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000112232,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000213543,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000240303,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000089163,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000214022,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000141579,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000239180,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000162711,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000282022,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000261528,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000187498,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000284634,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000180867,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000240522,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000166856,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000166507,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000115041,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000234650,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000225793,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000180938,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000243289,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000223704,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000133069,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000290102,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000185739,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000285563,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000230022,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000159307,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000099251,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000247199,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000159753,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000270110,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000267758,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000237310,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000131482,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000169684,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000267666,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000223915,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000205078,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000132781,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000160233,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000198597,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000232187,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000102796,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000196407,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000249628,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000262919,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000176857,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000161270,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000255553,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000213222,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000128268,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000250053,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000233967,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000282024,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000250644,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000116711,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000227068,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000287895,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000185669,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000235659,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000234350,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000226887,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000254042,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000228878,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000289126,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000260051,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000160097,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000248668,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000289115,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000164197,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000233847,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000101695,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000175745,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000146530,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000170782,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000137285,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000272606,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000184916,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000141338,-0.0005860568,1.0,-0.015177171,0.999532394342286
ENSG00000274736,-0.00059732713,1.0,2.187456,0.999523401926851
ENSG00000241343,-0.0006311381,1.0,-0.6007291,0.9994964246809135
ENSG00000266313,-0.0006536788,1.0,-1.0160565,0.9994784398506065
ENSG00000109576,-0.0006536788,1.0,-1.0160565,0.9994784398506065
ENSG00000276085,-0.0006536788,1.0,-1.0160565,0.9994784398506065
ENSG00000173585,-0.0006536788,1.0,-1.0160565,0.9994784398506065
ENSG00000172262,-0.0009128962,1.0,-0.001891757,0.9992716143234204
ENSG00000154736,-0.0011270323,1.0,1.1023229,0.9991007584894438
ENSG00000224888,-0.0011270323,1.0,0.30717704,0.9991007584894438
ENSG00000274349,-0.001149573,1.0,0.100435935,0.9990827736670774
ENSG00000099992,-0.001149573,1.0,0.100435935,0.9990827736670774
ENSG00000170899,-0.001149573,1.0,0.100435935,0.9990827736670774
ENSG00000255495,-0.001149573,1.0,0.100435935,0.9990827736670774
ENSG00000188157,-0.0011721136,1.0,-0.015186382,0.9990647888451771
ENSG00000116353,-0.0011721136,1.0,-0.015186382,0.9990647888451771
ENSG00000100271,-0.0011721136,1.0,-0.015186382,0.9990647888451771
ENSG00000254689,-0.0011721136,1.0,-0.015186382,0.9990647888451771
ENSG00000253539,-0.0011721136,1.0,-0.015186382,0.9990647888451771
ENSG00000229759,-0.0011721136,1.0,-0.015186382,0.9990647888451771
ENSG00000275665,-0.0011721136,1.0,-0.015186382,0.9990647888451771
ENSG00000261335,-0.0011721136,1.0,-0.015186382,0.9990647888451771
ENSG00000242290,-0.0011721136,1.0,-0.015186382,0.9990647888451771
ENSG00000183474,-0.0011721136,1.0,-0.015186382,0.9990647888451771
ENSG00000259045,-0.0011721136,1.0,-0.015186382,0.9990647888451771
ENSG00000260635,-0.0011721136,1.0,-0.015186382,0.9990647888451771
ENSG00000271410,-0.0011721136,1.0,-0.015186382,0.9990647888451771
ENSG00000075089,-0.0011721136,1.0,-0.015186382,0.9990647888451771
ENSG00000184261,-0.0011721136,1.0,-0.015186382,0.9990647888451771
ENSG00000249028,-0.0011721136,1.0,-0.015186382,0.9990647888451771
ENSG00000262112,-0.0011721136,1.0,-0.015186382,0.9990647888451771
ENSG00000101400,-0.0011721136,1.0,-0.015186382,0.9990647888451771
ENSG00000131732,-0.0011721136,1.0,-0.015186382,0.9990647888451771
ENSG00000177576,-0.0011721136,1.0,-0.015186382,0.9990647888451771
ENSG00000226210,-0.0011721136,1.0,-0.015186382,0.9990647888451771
ENSG00000267198,-0.0011721136,1.0,-0.015186382,0.9990647888451771
ENSG00000185838,-0.0011721136,1.0,-0.015186382,0.9990647888451771
ENSG00000241852,-0.0011721136,1.0,-0.015186382,0.9990647888451771
ENSG00000285668,-0.0011721136,1.0,-0.015186382,0.9990647888451771
ENSG00000288580,-0.0013073576,1.0,-0.6010288,0.9989568799240733
ENSG00000235838,-0.0013073576,1.0,-0.6010288,0.9989568799240733
ENSG00000148824,-0.0013073576,1.0,-0.6010288,0.9989568799240733
ENSG00000205423,-0.0017243595,1.0,0.06295207,0.9986241608794071
ENSG00000161980,-0.0017243595,1.0,0.06295207,0.9986241608794071
ENSG00000164611,-0.0017243595,1.0,0.06295207,0.9986241608794071
ENSG00000101057,-0.0017243595,1.0,0.06295207,0.9986241608794071
ENSG00000164484,-0.0017243595,1.0,0.06295207,0.9986241608794071
ENSG00000284633,-0.0017581704,1.0,-0.015195594,0.9985971836692781
ENSG00000114670,-0.0017581704,1.0,-0.015195594,0.9985971836692781
ENSG00000185085,-0.0017581704,1.0,-0.015195594,0.9985971836692781
ENSG00000021762,-0.0017581704,1.0,-0.015195594,0.9985971836692781
ENSG00000286729,-0.0017581704,1.0,-0.015195594,0.9985971836692781
ENSG00000165915,-0.0017581704,1.0,-0.015195594,0.9985971836692781
ENSG00000101574,-0.0017581704,1.0,-0.015195594,0.9985971836692781
ENSG00000171574,-0.0017581704,1.0,-0.015195594,0.9985971836692781
ENSG00000125843,-0.0017581704,1.0,-0.015195594,0.9985971836692781
ENSG00000186106,-0.0017581704,1.0,-0.015195594,0.9985971836692781
ENSG00000119401,-0.0017581704,1.0,-0.015195594,0.9985971836692781
ENSG00000197114,-0.0017581704,1.0,-0.015195594,0.9985971836692781
ENSG00000236008,-0.0017581704,1.0,-0.015195594,0.9985971836692781
ENSG00000184060,-0.0018934143,1.0,-0.27881992,0.9984892748451074
ENSG00000132581,-0.0019272253,1.0,-0.04116981,0.9984622976433052
ENSG00000184635,-0.0019610364,1.0,-0.4311133,0.9984353204432608
ENSG00000279329,-0.0021639022,1.0,-1.2411101,0.9982734572816372
ENSG00000188868,-0.002299146,1.0,0.043834068,0.9981655485462851
ENSG00000213995,-0.002299146,1.0,0.043834068,0.9981655485462851
ENSG00000237166,-0.002299146,1.0,0.043834068,0.9981655485462851
ENSG00000107404,-0.002299146,1.0,0.043834068,0.9981655485462851
ENSG00000228288,-0.002299146,1.0,0.15515578,0.9981655485462851
ENSG00000120696,-0.002299146,1.0,0.043834068,0.9981655485462851
ENSG00000269038,-0.0023442272,1.0,-0.015204809,0.9981295789751934
ENSG00000198794,-0.0023442272,1.0,-0.015204809,0.9981295789751934
ENSG00000242479,-0.0023442272,1.0,-0.015204809,0.9981295789751934
ENSG00000103042,-0.0023442272,1.0,-0.015204809,0.9981295789751934
ENSG00000228599,-0.0023442272,1.0,-0.015204809,0.9981295789751934
ENSG00000166002,-0.0023442272,1.0,-0.015204809,0.9981295789751934
ENSG00000162642,-0.0023442272,1.0,-0.015204809,0.9981295789751934
ENSG00000112343,-0.002400579,1.0,0.11639491,0.9980846170166828
ENSG00000135972,-0.0025696338,1.0,-0.27897447,0.9979497311782161
ENSG00000116954,-0.002817581,1.0,0.07818583,0.9977518987222092
ENSG00000137522,-0.0028739325,1.0,0.03223691,0.9977069368192274
ENSG00000144485,-0.0028739325,1.0,0.03223691,0.9977069368192274
ENSG00000273015,-0.0028739325,1.0,0.03223691,0.9977069368192274
ENSG00000214783,-0.002930284,1.0,-0.015214026,0.9976619749235272
ENSG00000134955,-0.0031106093,1.0,0.37103868,0.9975180969078821
ENSG00000198380,-0.0031556906,1.0,-0.28898406,0.9974821274163981
ENSG00000174652,-0.0031556906,1.0,-0.18572922,0.9974821274163981
ENSG00000163935,-0.0031556906,1.0,-0.18572922,0.9974821274163981
ENSG00000169288,-0.0032120422,1.0,-0.40900245,0.9974371655592477
ENSG00000156304,-0.0032233126,1.0,-0.05818898,0.9974281731887895
ENSG00000104689,-0.0032683937,1.0,-0.5024023,0.9973922037102354
ENSG00000254531,-0.0032683937,1.0,-0.27912906,0.9973922037102354
ENSG00000168026,-0.003313475,1.0,0.13736089,0.9973562342369812
ENSG00000170540,-0.0034261784,1.0,0.4901659,0.997266310577512
ENSG00000166479,-0.003448719,1.0,0.063069776,0.9972483258497485
ENSG00000070476,-0.003448719,1.0,0.024450371,0.9972483258497485
ENSG00000159445,-0.0035163409,1.0,-0.015223248,0.9971943716748827
ENSG00000146576,-0.0035163409,1.0,-0.015223248,0.9971943716748827
ENSG00000167685,-0.0035163409,1.0,-0.015223248,0.9971943716748827
ENSG00000100129,-0.0035501518,1.0,-0.10406643,0.9971673945922455
ENSG00000188342,-0.0037868286,1.0,-0.16020347,0.9969785551061799
ENSG00000108010,-0.0038544505,1.0,-0.19882287,0.9969246009979279
ENSG00000145730,-0.003865721,1.0,0.14776543,0.9969156086479132
ENSG00000135587,-0.003865721,1.0,0.08473907,0.9969156086479132
ENSG00000064932,-0.0039220727,1.0,-0.2384965,0.9968706469037388
ENSG00000127922,-0.0039220727,1.0,-0.2384965,0.9968706469037388
ENSG00000177868,-0.0040235054,1.0,0.018860145,0.9967897157893627
ENSG00000196290,-0.0042827227,1.0,-0.71603966,0.9965828919824219
ENSG00000106086,-0.004429237,1.0,-0.27959323,0.9964659916704774
ENSG00000074266,-0.0044405074,1.0,-0.31216,0.9964569993418997
ENSG00000166575,-0.0045081293,1.0,0.043942623,0.9964030453799234
ENSG00000183648,-0.0045081293,1.0,0.043942623,0.9964030453799234
ENSG00000118292,-0.0046095625,1.0,0.053129107,0.9963221144678758
ENSG00000204237,-0.0046884543,1.0,-0.015241701,0.9962591682290683
ENSG00000103502,-0.0049702125,1.0,0.06318763,0.9960343604261315
ENSG00000186665,-0.005049105,1.0,-0.12686357,0.9959714142969575
ENSG00000161904,-0.0054097553,1.0,0.14495614,0.9956836608888349
ENSG00000006042,-0.005747865,1.0,0.008731947,0.9954138925778908
ENSG00000173542,-0.0058267573,1.0,0.11113397,0.9953509467129731
ENSG00000168071,-0.005860568,1.0,-0.015260168,0.9953239699225576
ENSG00000065883,-0.0062888404,1.0,-0.25689197,0.9949822643836896
ENSG00000111775,-0.006649491,1.0,0.2091326,0.9946945130622271
ENSG00000082641,-0.006649491,1.0,-0.096174404,0.9946945130622271
ENSG00000196950,-0.0069876006,1.0,-0.23246141,0.9944247468243693
ENSG00000145388,-0.0072806287,1.0,-0.12556344,0.9941909499326564
ENSG00000058600,-0.0073257103,1.0,0.021528907,0.9941549812238539
ENSG00000182087,-0.0073257103,1.0,0.021528907,0.9941549812238539
ENSG00000107566,-0.007348251,1.0,-0.35526064,0.9941369968739026
ENSG00000129353,-0.0074722245,1.0,0.0032360936,0.9940380830026618
ENSG00000100029,-0.0074722245,1.0,-0.28052303,0.9940380830026618
ENSG00000099917,-0.0076074684,1.0,0.10871465,0.9939301770658642
ENSG00000262879,-0.007641279,1.0,0.015629867,0.9939032005989346
ENSG00000100612,-0.007945578,1.0,0.06342376,0.9936604127139014
ENSG00000180008,-0.008204795,1.0,-0.086268395,0.9934535938665653
ENSG00000168675,-0.008430202,1.0,0.12106068,0.9932737517476778
ENSG00000141759,-0.008655609,1.0,0.044160258,0.9930939099705299
ENSG00000180357,-0.008678149,1.0,-0.06465254,0.9930759258119626
ENSG00000109771,-0.009016259,1.0,0.014722788,0.9928061638607171
ENSG00000272163,-0.009805181,1.0,1.925889,0.9921767225591893
ENSG00000268575,-0.009805181,1.0,0.2073602,0.9921767225591893
ENSG00000146374,-0.009805181,1.0,0.40015027,0.9921767225591893
ENSG00000106588,-0.009805181,1.0,0.2073602,0.9921767225591893
ENSG00000256591,-0.009816452,1.0,-0.015177171,0.9921677305749392
ENSG00000261124,-0.009816452,1.0,-0.015177171,0.9921677305749392
ENSG00000172673,-0.009816452,1.0,-0.015177171,0.9921677305749392
ENSG00000258944,-0.009816452,1.0,-0.015177171,0.9921677305749392
ENSG00000197579,-0.009816452,1.0,-0.015177171,0.9921677305749392
ENSG00000284505,-0.009827722,1.0,-0.27835643,0.992158738591684
ENSG00000183763,-0.009827722,1.0,-0.27835643,0.992158738591684
ENSG00000253877,-0.009827722,1.0,-0.27835643,0.992158738591684
ENSG00000215483,-0.009827722,1.0,-0.27835643,0.992158738591684
ENSG00000135482,-0.009827722,1.0,-0.27835643,0.992158738591684
ENSG00000159882,-0.009827722,1.0,-0.27835643,0.992158738591684
ENSG00000228013,-0.009827722,1.0,-0.27835643,0.992158738591684
ENSG00000144331,-0.009827722,1.0,-0.27835643,0.992158738591684
ENSG00000152292,-0.009827722,1.0,-0.27835643,0.992158738591684
ENSG00000288994,-0.009827722,1.0,-0.27835643,0.992158738591684
ENSG00000228057,-0.009827722,1.0,-0.27835643,0.992158738591684
ENSG00000278869,-0.009827722,1.0,-0.27835643,0.992158738591684
ENSG00000203650,-0.009827722,1.0,-0.27835643,0.992158738591684
ENSG00000279164,-0.009827722,1.0,-0.27835643,0.992158738591684
ENSG00000269091,-0.009827722,1.0,-0.27835643,0.992158738591684
ENSG00000230461,-0.009827722,1.0,-0.27835643,0.992158738591684
ENSG00000223450,-0.009827722,1.0,-0.27835643,0.992158738591684
ENSG00000223843,-0.009827722,1.0,-0.27835643,0.992158738591684
ENSG00000287737,-0.009827722,1.0,-0.27835643,0.992158738591684
ENSG00000233877,-0.009827722,1.0,-0.27835643,0.992158738591684
ENSG00000223462,-0.009827722,1.0,-0.27835643,0.992158738591684
ENSG00000276141,-0.009827722,1.0,-0.27835643,0.992158738591684
ENSG00000222460,-0.009827722,1.0,-0.27835643,0.992158738591684
ENSG00000259788,-0.009827722,1.0,-0.27835643,0.992158738591684
ENSG00000276298,-0.009827722,1.0,-0.27835643,0.992158738591684
ENSG00000266970,-0.009827722,1.0,-0.27835643,0.992158738591684
ENSG00000261251,-0.009827722,1.0,-0.27835643,0.992158738591684
ENSG00000225076,-0.009827722,1.0,-0.27835643,0.992158738591684
ENSG00000206538,-0.009827722,1.0,-0.27835643,0.992158738591684
ENSG00000285762,-0.009827722,1.0,-0.27835643,0.992158738591684
ENSG00000186487,-0.009827722,1.0,-0.27835643,0.992158738591684
ENSG00000049192,-0.009827722,1.0,-0.27835643,0.992158738591684
ENSG00000232415,-0.009827722,1.0,-0.27835643,0.992158738591684
ENSG00000064205,-0.009827722,1.0,-0.27835643,0.992158738591684
ENSG00000185565,-0.009827722,1.0,-0.27835643,0.992158738591684
ENSG00000273045,-0.009827722,1.0,-0.27835643,0.992158738591684
ENSG00000287826,-0.009827722,1.0,-0.27835643,0.992158738591684
ENSG00000226438,-0.009827722,1.0,-0.27835643,0.992158738591684
ENSG00000288722,-0.009827722,1.0,-0.27835643,0.992158738591684
ENSG00000232480,-0.009827722,1.0,-0.27835643,0.992158738591684
ENSG00000218336,-0.009827722,1.0,-0.27835643,0.992158738591684
ENSG00000226645,-0.009827722,1.0,-0.27835643,0.992158738591684
